Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
170390.0,-0.132083436,0.851960486,-0.870093939,-0.303447201,0.294963763,-0.561911819,1.470975189,-0.235307786,-0.164661761,-0.590876976,0.877037865,0.160071066,-0.268034701,-0.661216768,0.067332246,0.371305834,0.05357631,1.331056931,0.201718526,0.041882503,0.296272497,1.046335801,-0.137832833,-0.40330851,-0.308515882,-0.148022168,0.309769234,0.145252898,155.0,0
65229.0,1.301091749,1.2235826,-2.132309242,1.210862569,1.567253875,-0.726027594,0.651833373,-0.159002241,-0.630459058,-1.382641002,1.323411107,-0.180537855,0.128395515,-3.286001752,0.457452071,1.62318847,1.95601342,2.258141575,-0.036585106,0.025357974,-0.246970466,-0.633743625,-0.390101011,-1.352328249,1.012828875,-0.227711781,0.03514865,0.0732013,0.77,0
126626.0,-1.024643404,0.305537336,0.242506561,0.883879896,1.883510175,-0.307883434,1.117917979,-0.070158032,-0.822425184,-0.385301895,-1.909312155,-1.098470044,-1.301865199,0.713709444,0.082538618,-0.877032993,0.03584267,0.18148891,1.263770274,0.316924386,0.085971194,-0.031165075,-0.356888198,0.063491232,1.254987854,-0.179487971,-0.021590578,0.066580672,77.0,0
33111.0,-0.623356758,0.012162434,2.188151687,-2.034041733,-0.040535076,0.112464101,0.213504894,0.018316188,-1.482225068,0.153993997,1.315839093,-0.266801239,0.109217731,-0.389827701,-0.057280502,1.367090099,-0.234677182,-1.205593874,0.11721645,0.210775662,0.063732497,0.103967728,-0.214448982,-0.321159148,0.17811334,-0.487614441,-0.124440575,-0.171691373,25.0,0
54168.0,1.212296543,-0.093971852,0.73326199,0.116623755,-0.860803642,-0.909219996,-0.236766678,-0.138686228,0.35504345,-0.184144715,-0.198873736,0.321894142,0.340303335,0.052477948,1.259312157,0.531447298,-0.427522158,-0.444349714,-0.049158884,0.004195727,-0.176367947,-0.571026112,0.13067123,0.43652565,0.006389575,0.784869912,-0.066103751,0.019796429,31.03,0
125993.0,0.121383517,0.909062569,-0.122300073,-0.839184174,0.991893149,-0.508228427,1.051599679,-0.19229059,-0.109577582,-0.435620722,-1.702702943,0.273638373,1.093001144,-0.129559349,-0.426314079,0.167582915,-0.837971415,-0.520191986,0.301888947,0.050523014,-0.319138121,-0.688754992,-0.071657175,-0.985827292,-0.320439168,0.199747228,0.25202776,0.088700833,2.58,0
115334.0,0.094208358,0.983439379,-0.329728532,-0.625977295,0.896477858,-0.591638702,0.868606157,0.032931567,-0.302091721,-0.662736047,1.108544283,0.563959364,-0.194799211,-0.794130492,-0.938970311,0.494410028,0.168170922,0.248398193,0.01226685,0.019640033,-0.282509801,-0.706010981,0.10017227,0.658175219,-0.471656114,0.086965028,0.218111053,0.075314221,3.08,0
55800.0,-0.577651169,0.662848066,1.56247944,1.625338171,-0.318609818,-0.674403336,0.965568057,-0.185802219,-0.923549684,-0.117469268,-0.11696781,-0.17455626,-0.034160224,0.457260057,1.65640417,-0.771596304,0.331661211,0.179876207,1.299801481,0.432695807,0.222968019,0.460663345,0.070280196,0.725492515,0.0952814,-0.12197841,0.093975581,0.133849249,121.0,0
24594.0,-0.148688779,-3.071541332,0.566338911,0.344000831,-2.262056766,0.092069562,-0.324241574,-0.147817082,1.081189116,-0.253713825,0.903073697,-2.770921616,1.891237701,0.946345686,-0.052834753,0.866639377,1.466486882,-1.150688727,-0.463774357,1.505845184,0.658245699,0.555065652,-0.679692727,0.428497205,0.041404461,-0.154839347,-0.101215934,0.148971753,756.84,0
18043.0,1.161656948,-0.428244647,1.115136851,-0.470219752,-1.263559326,-0.529159821,-0.832224538,0.093618513,3.325518122,-1.452248006,0.744321594,-2.438398895,-0.104077998,1.660194589,0.942776717,-0.781429054,1.077606276,0.107825451,-0.120860843,-0.293535352,-0.125943562,0.063400275,0.055864964,0.319160518,0.301705488,-0.711379878,0.071133669,0.027167112,11.85,0
38089.0,-2.387857958,1.83216685,0.513535969,-0.47871964,-0.415570103,0.156691802,-0.29146291,0.645783467,1.171914294,1.339757667,-1.174885489,-0.39500707,-0.306178046,-0.171358266,1.48681828,0.438538076,-0.452609486,-0.055442896,-0.379727863,0.392481533,-0.114457439,0.022708948,0.204668455,-0.798887182,-0.351131511,0.235009374,0.407498928,0.524241933,3.5,0
152133.0,0.044348088,0.809538406,0.281058026,-0.575467701,0.32953855,-1.150719256,0.955812247,-0.161527345,0.079201696,-0.386477644,-1.058407749,-0.295033925,-0.810649948,0.275780696,-0.314142365,-0.0575144,-0.358514531,-0.651079487,-0.081626114,-0.092786065,-0.269721802,-0.636725738,0.079293975,0.017036729,-0.518402271,0.14049769,0.24203269,0.095696544,2.67,0
114068.0,-0.100152211,1.077494737,-1.088256101,-0.168128299,1.831220061,-1.214082915,1.147962135,-0.605218637,0.225499803,-0.621860993,1.437495854,-0.372265573,-0.463760675,-2.890936155,0.330216777,0.75971942,1.187825409,2.073828739,0.038861652,0.105384592,0.082221814,0.786296993,-0.450816547,-0.70703582,-0.391945092,-0.206293615,-0.145362614,-0.239264044,1.0,0
126371.0,2.019286053,0.06045507,-1.618677839,0.352506103,0.316139797,-0.681450106,0.035535492,-0.059106462,0.334105547,-0.187527508,1.17160491,0.5016624,-0.796748525,-0.488720806,-0.427424303,0.493015517,0.33331095,0.217686774,0.276967485,-0.199545663,-0.309440384,-0.8583312,0.35986174,0.649417363,-0.338203537,0.145117921,-0.071040841,-0.040408846,1.29,0
163690.0,-0.467461768,0.697878064,1.281304687,-0.724664915,0.393093714,0.585365117,0.379929993,0.202696721,0.113169791,-0.639084963,-0.128796072,0.418330877,0.076268963,0.015413403,0.002957675,0.390738395,-0.983670009,0.767523865,0.975987065,-0.040685925,-0.114001042,-0.316805198,-0.212831993,-1.133016335,-0.24754385,-0.493780099,0.027327749,0.122725311,19.99,0
125662.0,-0.765451201,0.931114121,0.093991114,-1.024792819,1.933938294,-0.38399359,1.561562449,-0.186162915,-1.103243623,-0.866685338,0.324060672,0.747178797,0.422481051,0.565608072,-1.181436223,-0.588084769,-0.620947316,0.209288268,0.64305353,0.062203474,0.177277356,0.489755128,-0.71529287,0.265915217,1.45887742,0.030113734,-0.04395933,0.024661597,13.48,0
124472.0,-1.539248372,-1.745998192,-0.527478611,-2.853668193,0.162674286,-0.562294736,1.941277697,-0.480126296,-3.270872944,0.225992278,-1.346648782,-1.427609563,0.732088609,0.036049241,-0.684420937,-0.750092859,0.222983031,-0.036009516,-0.637652454,0.791534785,0.26372711,0.123991494,0.485985742,0.241668978,1.499050432,0.103829287,-0.217204574,0.065787741,435.6,0
170625.0,2.031155199,0.289276518,-1.665731463,1.251256259,0.450861084,-1.385998628,0.726813098,-0.483894068,-0.050595555,0.352196179,-0.813580986,0.111334469,-0.196015579,0.774080019,0.287986911,-0.268634023,-0.496895907,-0.401057712,-0.362495968,-0.255308856,0.043415876,0.182037769,0.044983453,-0.045290914,0.327081353,-0.593672393,-0.027188977,-0.056082036,21.0,0
154836.0,-0.414362486,0.596733395,1.478622535,-0.474142785,0.390223765,-0.144208947,0.37886505,0.042780026,0.231475707,-0.89868386,-1.510462093,0.077083593,0.555668781,-0.212943144,0.577947143,0.136591174,-0.680593658,0.206318488,0.628197122,0.024728848,-0.148651447,-0.361796244,-0.154030962,-0.679370956,-0.215301835,-0.491032537,0.15704919,0.144008761,5.0,0
22907.0,1.230347967,-0.024968701,0.173043197,0.145036477,-0.338424189,-0.655341706,-0.152051237,-0.126345722,1.340076273,-0.288143114,1.875703187,-2.42833578,0.444022241,2.157252563,-0.284321584,0.495715936,0.157752534,0.553845239,0.214012861,-0.119509923,-0.144672397,-0.296787912,-0.086255596,-0.021089522,0.328190381,1.004974324,-0.134785426,-0.018423982,31.82,0
160181.0,-0.770787804,-0.264546311,-1.520972519,1.510799813,0.961801561,-0.378725763,1.912765354,-0.160445214,-0.556250547,-1.247994326,-0.67659369,-1.087342279,-0.832659465,-1.632223007,0.814034037,0.411793939,1.469061387,1.102167618,0.258243871,0.929617896,0.0721714,-0.592770785,1.206665207,0.085360068,-1.193273684,-0.989965281,0.190552972,0.387227853,385.03,0
159292.0,-0.281014169,0.689115715,-0.134079925,-0.544938266,0.478613229,-0.370113104,0.513038747,0.063196717,0.621108142,-0.590894049,-0.850123984,0.013212885,0.537599699,-1.578238251,0.141635092,0.890437444,0.06320253,0.248860649,-0.418704896,0.180321671,-0.303314419,-0.589341265,0.464961496,0.351665392,-1.196423493,-0.043768439,0.523751333,0.290085573,54.21,0
39474.0,0.937353996,-0.615187207,1.583071323,1.604407544,-1.017088123,1.464351798,-1.136880163,0.620622342,1.479310541,-0.275823433,0.120041928,1.302101971,-0.536597215,-0.798709789,-2.005598301,-0.52030793,0.252270853,-0.060974221,0.237196501,-0.102487089,-0.006056655,0.368295408,-0.149459543,-0.274506199,0.467471337,-0.213444942,0.10858292,0.029026196,56.3,0
128642.0,-0.012301438,-0.45913937,2.615610705,0.788063576,-1.479648805,1.779497247,-1.510413746,-0.368897693,0.314480039,0.065472158,-2.496641905,0.445607147,1.108111717,-1.489651197,-1.268377606,-1.913758726,0.36339947,1.804208267,0.216987413,-0.382164086,0.418304854,-0.330376289,-0.474347809,-0.633640724,1.585230357,-0.014476317,0.238070907,0.174602207,56.0,0
68907.0,1.290036464,-0.596726378,-0.10156855,-0.795541127,-0.638383373,-0.597629836,-0.324179867,0.014808164,-1.125694509,0.810738382,1.45584726,-0.718267359,-1.80595161,0.699091485,0.203911025,0.841175026,0.527880609,-1.631598918,0.728640038,-0.010150807,-0.067362121,-0.481532565,0.083147724,-0.035444249,0.27586616,-0.436244056,-0.027755965,-0.001409227,43.96,0
165450.0,2.023290666,-0.958323253,-1.470567639,-0.908819083,-0.385929751,-0.84916824,-0.16135942,-0.347392534,-0.599097611,0.730949875,-0.607420228,-0.212186616,0.790428908,-0.118652321,0.068774865,0.927912221,0.147480303,-1.818229675,0.76708847,0.247341134,-0.000453254,-0.280965742,0.216676306,0.665377451,-0.195308873,-0.468965399,-0.055322235,-0.030528215,120.34,0
167068.0,1.68074777,-0.913046339,-0.755746412,-0.027827583,0.061968231,1.386932568,-0.766650135,0.449545077,0.781575575,0.037729646,1.030838206,1.167505918,0.544323773,0.110357176,0.957187086,0.036534665,-0.313026332,-0.609257071,-0.954433845,-0.007802696,0.336926032,0.966773863,0.088294919,-1.562617992,-0.537704213,0.751254379,-0.00800138,-0.056454701,113.1,0
168168.0,1.845022473,0.264281996,-2.364359233,1.431199906,0.98795656,-0.630258663,0.67735827,-0.218087572,-0.172821638,-0.23149477,1.217355064,0.811466136,-0.188278641,-0.815354987,-1.038055329,-0.041213529,0.757718259,0.508824433,-0.180189863,-0.057797994,0.061044763,0.191816892,-0.064455673,0.589702836,0.425249573,-0.550368279,-0.017416719,-0.018999904,79.92,0
44614.0,-0.763166995,0.600758815,-0.924844166,-1.645953387,2.721033826,3.086831875,0.701853945,0.579217496,-0.402252735,-0.247736145,-0.381539738,-0.267188475,-0.189997588,0.321577828,0.192396642,0.539029388,-1.173198635,0.029169517,-0.470717033,-0.189025014,0.057534306,-0.07040826,-0.093792391,1.028777465,-0.376004152,0.042580947,-0.289456669,0.24742872,69.5,0
164256.0,2.027014606,-0.600922376,-1.052655209,0.737599758,-0.569146763,-0.785292305,-0.248198942,-0.275614961,-0.481998341,1.051463004,-1.256481114,-0.165462469,-0.023616876,0.179691248,-0.071862301,-1.779771198,-0.117804548,1.315919849,-1.359492944,-0.616620687,-0.017348816,0.55588918,-0.020392482,-0.030080855,0.258455307,-0.313770538,0.034162564,-0.040581791,50.0,0
60581.0,-0.25309869,1.008156909,0.728654106,1.280404623,0.860125637,0.141581103,0.928163699,0.195701995,-1.261795164,0.382479984,0.498890409,-0.405969388,-1.581532105,0.796368355,-0.798289828,0.686333671,-0.869579041,0.000902729,-1.491640911,-0.306220624,0.194476443,0.403927445,0.086283015,-0.381476232,-0.993653918,-0.308641395,0.184988667,0.21280005,26.04,0
31933.0,-0.922556237,1.266490501,2.189945841,2.440839964,-0.716032861,0.343531404,-0.172028883,0.366025733,-0.222242102,0.598337498,-1.268697226,-0.546464641,-0.761707709,-0.284680941,-0.101437522,0.291753343,-0.083097744,0.153516623,-0.027597094,-0.173691141,0.074537698,0.22604256,-0.020921713,0.369101153,-0.725232488,-0.113029786,-0.4875033,-0.126758765,13.08,0
73940.0,-0.963052388,0.528742382,0.536621482,-0.445858759,0.022149319,-0.748352163,0.569403719,0.276529337,-2.05710502,-0.044528065,-0.845314533,-0.254504973,-0.002441596,0.683344565,0.043812435,-1.671832654,0.117828069,0.707981163,-2.017376147,-0.566931184,-0.127666978,-0.204123669,0.010670356,0.026861784,0.034439711,-0.456383031,-0.002559622,0.034454524,58.0,0
120307.0,-2.326967309,2.793897342,-1.342387953,4.447776919,-0.660500985,0.105208651,-0.432288376,1.77331045,-2.387589416,1.931392384,-0.148692161,-0.129556745,-1.170737995,2.02632716,-0.503392931,-0.117011023,0.932518862,0.690545622,1.278086022,0.146087509,0.446419191,1.135111569,-0.23419594,0.038465353,0.021029173,0.700905232,0.262218738,0.104757629,37.93,0
120930.0,2.031548542,-1.209329885,-0.585797677,-0.958167948,-1.07151569,-0.285236706,-1.025068692,0.057850209,-0.04830261,0.873337574,0.446434461,-0.200883977,-0.436159953,-0.132169538,-0.370701605,1.629227158,-0.259312303,-0.77414383,1.073994584,0.070752634,0.005274126,-0.168467047,0.27103357,-0.535236723,-0.510048663,-0.479214188,-0.007432964,-0.045918243,71.0,0
139310.0,-1.346309077,2.634177593,-2.530094754,-0.21181599,1.717686467,-0.726052212,0.454883116,-3.719757095,-0.116057348,-0.711146715,-0.237905719,-0.352008571,-0.168452514,-2.551857407,-0.286085975,0.034015496,2.434402408,0.725414073,-0.074555032,-0.77458185,3.245037682,-0.544467504,0.254938077,0.385678617,-0.705616268,0.521714473,-0.325992245,0.32523628,0.76,0
41194.0,-7.896886153,5.381019523,-8.451161615,7.963928087,-7.86241943,-2.376819975,-11.94972346,5.051355673,-6.912076009,-11.58974831,6.645200726,-13.5420956,0.888247919,-12.62331605,1.002755196,-12.43227914,-23.24159715,-8.495298938,3.453942555,0.645974322,2.557943956,0.926277883,0.03279494,0.638072586,0.361887214,0.44457652,1.101923148,0.205958013,1.52,1
53682.0,1.284779764,0.067290252,0.604734929,-0.087514851,-0.642628271,-0.95929932,-0.114650156,-0.239618033,0.192998574,-0.253436432,-0.044509316,0.927956361,1.499532147,-0.143758148,1.106920932,0.358879916,-0.461880861,-0.567092458,0.039800262,0.027293327,-0.120960375,-0.27303827,0.072425641,0.428889445,0.170440219,0.903105598,-0.062267465,0.012121017,4.0,0
170731.0,2.033491954,0.766968707,-2.107554988,3.631951767,1.34859417,-0.499907062,0.945159301,-0.286391723,-1.370580571,1.653073383,-1.600434036,-1.510900515,-2.143279707,1.189849867,-0.875587605,0.175807673,-0.419432829,-0.464716576,-1.41452826,-0.430560292,0.241894302,0.658544594,-0.102644153,0.580534835,0.643637331,0.347240011,-0.116618338,-0.078601016,0.76,0
150232.0,1.448938964,4.273506631,-1.548240088,-1.952858722,-6.59226317,4.376109916,8.300058294,-1.547329362,-0.28875047,-1.311895601,-0.818002189,-0.84203476,-0.427201591,-0.189176467,-0.117341098,0.071771263,-0.648536862,-0.660048186,0.194577042,-2.500785307,-1.099562109,0.41084027,0.486196679,0.703868287,0.225025493,0.072911791,2.340472254,-0.524661479,1697.31,0
146479.0,-0.011768675,0.781103827,0.17095182,-0.784234983,0.731232653,-0.524549379,0.895709947,-0.031544611,-0.338116436,-0.260041964,0.572004526,0.93878397,0.374304492,0.217745799,-1.071671819,0.129082274,-0.753296661,-0.272366936,0.264189522,0.016997782,-0.217399933,-0.470931038,0.02786844,-0.417495982,-0.47152101,0.146530911,0.246512879,0.084829658,5.37,0
145449.0,0.035918497,0.952325661,0.316646134,-0.593058936,0.503600364,-1.084960387,1.1320891,-0.289333851,-0.257699794,-0.457895323,-0.6824155,0.875506099,1.395363778,-0.162390162,-0.555660382,-0.159354863,-0.485128692,-0.918786546,-0.098314605,0.063555556,-0.240345028,-0.456501573,0.069265701,0.076544242,-0.440955914,0.132879141,0.254031618,0.100903618,9.87,0
139000.0,1.651620997,-0.16264452,-0.92521212,3.478224513,0.631814358,1.296607034,-0.137972261,0.281078866,-0.741831903,1.537538197,-0.675606984,-0.329311997,-0.621438357,0.343627443,-1.093949093,1.619594227,-1.472447448,0.69022023,-0.926931491,0.039235965,0.055926667,-0.233790702,0.015676786,-0.413646081,-0.168536108,-0.116151385,-0.05516499,-0.027284344,154.99,0
149656.0,1.941955158,-0.708029763,-0.608946334,0.500920281,-0.519705872,0.223376094,-0.681152029,0.058522173,-0.662391437,1.115906072,0.685636942,1.134901502,1.028051007,-0.030729503,-0.566075319,-1.23385424,-0.579232343,1.650944812,-1.060734917,-0.483473174,-0.225487247,-0.147316068,0.244834766,0.654601688,-0.189642747,-0.729702935,0.058380255,-0.023121132,57.0,0
109467.0,-1.414382421,-0.806899467,2.270136976,-1.29445311,-0.441163286,0.406159805,-0.381568524,0.351989276,0.334075366,-0.308258985,1.354076561,-2.453676451,1.595598691,1.130889131,-1.010771713,-0.690226184,0.108760832,2.385773332,-1.040648201,0.166081355,-0.369093842,-0.745229036,0.296530203,0.652614991,0.191992708,0.504548267,0.167578859,0.141286764,159.9,0
127303.0,2.116906473,-0.003190197,-1.36030068,0.230621415,0.303686183,-0.76225496,0.229256838,-0.338029528,0.456378348,0.048108334,-1.259718742,0.670751531,1.098836623,0.050450607,-0.004157972,0.071685552,-0.613082844,-0.735194878,0.423625089,-0.143202786,-0.328633503,-0.763348213,0.236857983,-0.691095896,-0.167277019,0.239597505,-0.065719079,-0.065711588,1.29,0
89591.0,2.036315666,-0.156054921,-1.191692376,0.232702444,0.020245052,-0.717724005,0.042822942,-0.138268323,0.383028675,0.256811531,0.582089059,0.742330909,-0.489854104,0.558064264,-0.579061652,0.209441044,-0.624883257,-0.204941744,0.558790801,-0.231165188,-0.262990942,-0.68995361,0.292200254,-0.350244197,-0.304618697,0.199766941,-0.078915856,-0.074015523,4.49,0
146651.0,1.583244158,-1.53941607,0.259226646,0.70290119,-1.190868099,1.577660097,-1.494434045,0.603813335,2.599459041,-0.399438239,-0.739865626,1.129994002,-0.456933693,-1.000138023,-1.928076953,0.047566599,-0.397864767,0.948758183,0.726451492,0.100995913,0.200623501,0.740354116,-0.061381942,0.140538231,-0.18178518,-0.185669021,0.069841077,-0.007394578,165.72,0
150815.0,-2.102115364,0.967481871,0.540942152,-2.542202687,-0.71676285,1.793079322,-1.984281286,-5.441225671,-1.736036135,1.130804595,-0.721120305,0.369950885,0.855899628,-0.792975889,-2.899545902,-1.148869791,1.14756037,0.164867904,1.654548466,-1.464412998,4.766494612,-2.694349128,0.115458029,-1.107281501,0.793787066,-0.02926706,0.397928925,0.054996359,60.0,0
36171.0,-1.304967192,-0.003502918,-1.257721299,-3.622234943,1.335736005,2.754607463,-0.827881956,1.549910525,-0.779227671,-1.055663139,-0.692176572,0.225463897,0.297957516,0.842100789,0.972364359,-1.254686494,-0.439791119,1.919031438,-0.452438162,-0.691029694,-0.258577652,-0.689454514,-0.085977954,0.962051466,-0.119307026,-0.960393104,-0.089655504,-0.090039103,60.0,0
103814.0,-0.424326139,0.00934679,2.021801983,-2.604973517,-0.692229578,-0.581625353,-0.260491328,0.096782975,3.249363087,-2.331185225,-0.228177093,-2.597660945,0.814016851,1.10878421,0.261304165,0.15997548,0.014815698,1.014801066,-0.538681872,-0.247602156,0.170749884,0.875585182,-0.193264914,-0.128440483,-0.43672041,-0.334463639,0.169123618,0.163244801,9.99,0
46838.0,1.031499708,-1.370964827,1.202860359,0.231286241,-1.808485014,0.39238196,-1.207970074,0.203558861,0.457710042,0.389247356,-1.795733501,-0.161168541,-0.160080899,-0.840837646,-0.554446864,-1.381442117,0.182838287,1.367165338,-0.468589277,-0.245016364,-0.357081464,-0.55754986,-0.124946925,-0.093617947,0.187196464,0.60051682,0.02417988,0.049229703,148.8,0
73106.0,-0.477830072,0.912609601,1.40959458,-0.271886364,0.301496226,0.083262726,0.502197458,0.25800794,-0.588541424,-0.178970224,1.168364142,0.444529913,-0.332824542,0.410520968,0.458825369,0.214840021,-0.468638379,-0.157608955,0.072291937,0.07002128,-0.173325579,-0.455276545,-0.038573123,-0.341913932,-0.262665073,0.105144543,0.274912415,0.103444295,4.47,0
154088.0,-2.350220593,0.921978253,1.430698847,-2.118963772,-0.854047333,1.012384868,-0.698181508,-2.846295568,1.249683736,1.620985442,-1.790075958,-0.430126274,0.478601376,-1.500628674,0.379339613,-0.837416742,-1.101807837,2.038017124,-1.723449278,-0.957868047,2.083462081,-0.44145625,0.046251074,-0.854115799,-0.270971438,-0.439640615,-0.766793214,0.051713903,60.0,0
22782.0,-1.291393781,0.336957968,2.033875936,0.254583082,1.00935597,0.333128772,0.290081556,0.387652641,0.813282897,-1.117933043,2.062150224,-2.239241115,0.039625164,1.964318563,-1.170370606,-0.431342445,0.735038344,-0.315114612,-1.197143537,-0.124051648,-0.121754783,-0.306989555,-0.088388687,-0.400550431,0.395090512,-0.543487545,0.007843922,0.050539444,35.02,0
162040.0,-1.31159865,1.759767474,-0.060511441,-0.782364693,0.185449651,-1.155595426,0.80698465,0.099321977,-0.016343293,0.081882097,-0.853481605,0.852133175,1.166898657,0.036774293,-0.527088387,-0.15615245,-0.308301069,-0.862232057,-0.052406711,0.165028098,-0.203437619,-0.44047182,0.11017159,0.066310341,-0.457318527,0.115268932,0.172412377,0.306639798,1.5,0
166492.0,2.103988385,-1.012457145,-1.160191093,-1.164959964,-0.471354171,-0.157818693,-0.740427666,0.052773873,-0.380232725,0.931519497,0.482512688,-0.470221668,-0.817014377,0.220905271,-0.218173278,1.599062777,-0.26603025,-1.035661517,1.251521032,0.04414828,-0.230738785,-0.957425611,0.418551656,0.104218694,-0.547724828,-0.710411773,-0.037332691,-0.046992831,56.0,0
41273.0,-11.68221489,6.332882093,-13.29710925,7.690771915,-10.88989052,-2.792360038,-12.56178258,7.28712221,-7.570322409,-12.83573768,5.804707852,-12.15623949,1.184984663,-10.46867709,-0.416743197,-10.99979235,-22.60886819,-9.498745921,2.102735407,-1.009319938,2.133456284,-1.271508967,-0.035303887,0.615053695,0.349023768,-0.428922797,-0.694935387,-0.818970429,173.07,1
136686.0,0.056621583,0.398214823,-0.180355733,-1.818301159,1.111000908,-0.214625829,0.784125685,-0.278257852,-1.59577304,-0.016510655,0.709322052,-0.695216534,0.051037218,-1.397416082,-0.913214969,1.108471311,0.839432402,-0.407974167,1.600826114,0.277757686,0.00120775,0.102379346,-0.287561598,0.004964785,-0.132272898,-0.279420771,-0.037876248,-0.058390726,10.0,0
28726.0,-29.87636551,16.43452455,-30.55869682,6.505861787,-21.6656543,-4.940356329,-20.08139107,19.58777262,-3.591491047,-7.800598208,3.947839717,-5.487911486,1.369940349,-4.829552443,-0.134412095,-5.121162405,-11.11819045,-4.65995587,0.608930081,1.724778838,1.812953975,-2.232251588,-1.412803443,0.17873107,2.156041858,-0.209384624,1.255648901,0.364530453,99.99,1
53515.0,0.608853827,-1.69503966,-0.319776957,-0.317049727,-1.001823693,-0.129371523,0.098318407,-0.117277749,-1.136686939,0.570581557,1.219134584,0.864805986,0.321004675,0.286539568,-0.468239213,-1.853829045,0.339780307,0.692007202,-0.649988726,0.242039747,-0.144748645,-0.6374881,-0.314865143,0.102124917,0.203052546,1.063971639,-0.124338074,0.048986178,374.96,0
64550.0,-1.684112282,-0.543117182,1.761225879,1.052846565,1.781221041,0.378925635,-0.314719067,0.610220044,-0.618989881,-0.443052909,0.562129539,-0.280406626,-1.315068753,0.773778154,2.396119953,-1.661800472,1.291584334,-1.741922538,-1.141944536,0.238915249,0.341002594,0.640434794,0.133682046,-0.659379241,0.185560487,-0.083651891,0.076793112,0.089290358,41.76,0
165409.0,1.534211374,-1.584179921,0.749069999,0.867847749,-1.878578124,0.730801336,-1.482782461,0.46057922,2.374951457,-0.235666781,-0.051455416,1.283618282,-0.577465105,-1.010550173,-2.143171636,0.057244922,-0.076944987,0.444880332,0.440183607,0.086636391,0.21899772,0.789413006,0.041606912,0.167841818,-0.508417035,0.698827949,0.005727681,-0.018773367,168.06,0
69842.0,-1.597290091,0.053623972,2.299828457,1.545916164,-0.908052214,0.271307216,-0.150332975,0.482924757,0.149713003,-0.320618071,-0.563405676,-0.70276035,-1.572602653,0.178304891,1.461916806,-0.42678157,0.537079146,0.166458384,0.232775373,-0.054200365,0.220681441,0.676970711,-0.330038608,0.416248725,0.08436424,-0.089156074,-0.167628278,-0.340372858,122.0,0
150617.0,-0.999625817,0.816474416,-0.702258226,-0.354863695,0.615974033,-0.662578798,1.114119586,0.221917365,-0.450971651,-0.459786236,0.170088293,0.566527002,-0.630680412,0.937059181,-1.070091117,-0.638596758,-0.151615525,0.198162518,0.94604186,-0.18807457,0.120617357,0.571299419,0.139044397,-0.381967378,0.033130012,-0.204261191,0.223727885,0.104601906,72.57,0
120787.0,-4.565520299,-2.706283286,-0.346955069,-0.257873218,-0.224101275,-0.038165356,1.59181555,-0.546105322,2.19192852,1.020248375,-0.88907849,0.030243295,0.535968593,-1.172700206,0.643174786,0.391625213,-1.003811963,0.155772231,-0.18092435,-0.458230845,-0.578316395,0.682886803,-0.170092039,0.704537915,0.339950719,0.09707006,0.328935392,2.61779649,500.0,0
162231.0,0.187518308,0.493162023,0.35876584,1.606248234,1.592358046,2.195226224,0.370946833,0.426208817,-2.707262894,1.967263617,0.326906851,-1.009730462,-1.141727156,0.401360858,-0.510662234,-1.132797121,-0.370643385,0.646216089,-3.432311999,-0.714224985,-0.010766118,0.520053376,-0.055095835,-0.827831947,-0.474191695,0.113724864,-0.105321536,-0.238174301,9.92,0
110504.0,1.998181318,-0.206017825,-0.158462168,0.558290538,-0.727722652,-0.824377526,-0.596514054,-0.1339456,2.750686358,-0.568864406,0.076278984,-2.496436581,0.790792066,1.69470904,0.429167036,0.232991396,0.132335885,0.396558951,-0.347524967,-0.347922231,-0.278630921,-0.462013748,0.376877884,-0.099531329,-0.423466296,-0.962253711,0.026397437,-0.035049138,2.12,0
63898.0,1.263059346,-0.48124358,-0.226985486,-2.035873122,-0.571265388,-1.177150276,0.114751606,-0.324313366,1.884393951,-1.643455121,-0.543903476,1.315767382,0.856211428,0.01996531,1.209411895,-1.145172403,-0.039352422,-0.181667356,1.549606457,0.064010945,-0.180623365,-0.323893633,-0.172317459,-0.098603615,0.782572419,-0.870647604,0.060858498,0.027067189,57.01,0
159027.0,1.955059012,-0.364950265,-0.597161861,0.313146575,-0.302047877,-0.285127364,-0.333875423,-0.116957811,1.15844571,-0.213807973,-1.292818631,0.87276016,1.341769176,-0.292064775,0.589685006,0.364502654,-0.877337708,-0.077872455,0.186397997,-0.045353333,-0.190849776,-0.434527807,0.228764404,-0.727975101,-0.306384523,-0.585898164,0.033369679,-0.028428352,49.99,0
100889.0,-0.847548783,0.452707304,2.118795611,-1.347741177,0.580264807,0.88601324,-0.031180318,0.324743231,1.397003701,-1.40029522,0.404526567,-2.279695068,1.961963557,1.059355201,-1.130685648,1.329663367,-0.815167247,1.232047699,-0.322773376,-0.035461501,-0.136459037,-0.209682051,-0.457754525,-1.479094629,0.403707766,0.552217918,-0.038286485,0.029306551,15.95,0
